tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Bad River, Wisconsin	1075	1080	1040	Ma	46.3866	46.3852	269.3663	269.3627	Sedimentary	Siltstone	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
BRIC.6a:LP-DIR-T42	BRIC.6a:LP-DIR-T	BRIC.6a	5.6	230.7	32.8	0	0	0	0	42	959	This study	hargrave 2017-10-12 15:53:32	LT-T-Z:LP-DIR-T	g	2608	u	8	273			pmagpy-3.16.0	1.51e-09	1.38e-10	4.7e-11	5.3400000000000004e-11
BRIC.6a:LP-DIR-T43	BRIC.6a:LP-DIR-T	BRIC.6a	3.8	349.3	-61.9	0	0	0	0	43	960	This study	hargrave 2018-01-25 12:24:57	LT-T-Z:LP-DIR-T	g	2609	u	8	273			pmagpy-3.16.0	7.25e-10	2.8e-11	2.8300000000000002e-11	3.29e-11
BRIC.9a:LP-DIR-T1	BRIC.9a:LP-DIR-T	BRIC.9a	2.4	145.4	17.4	0	0	0	0	1	273	This study	hargrave 2016-12-13 11:19:32	LT-NO:LP-DIR-T	g	2610	u	8	273			pmagpy-3.16.0	7.83e-08	1.79e-09	1.6699999999999998e-09	2.27e-09
BRIC.9a:LP-DIR-T2	BRIC.9a:LP-DIR-T	BRIC.9a	2.2	151.2	17.1	0	0	0	0	2	373	This study	hargrave 2016-12-15 10:06:32	LT-T-Z:LP-DIR-T	g	2611	u	8	273			pmagpy-3.16.0	7.940000000000001e-08	2.1100000000000004e-09	1.25e-09	2e-09
BRIC.9a:LP-DIR-T3	BRIC.9a:LP-DIR-T	BRIC.9a	2.1	151.4	16	0	0	0	0	3	473	This study	hargrave 2016-12-15 18:54:28	LT-T-Z:LP-DIR-T	g	2612	u	8	273			pmagpy-3.16.0	7.41e-08	1.27e-09	1.7300000000000002e-09	1.6899999999999997e-09
BRIC.9a:LP-DIR-T4	BRIC.9a:LP-DIR-T	BRIC.9a	2.6	146.0	15.7	0	0	0	0	4	573	This study	hargrave 2016-12-16 14:20:04	LT-T-Z:LP-DIR-T	g	2613	u	8	273			pmagpy-3.16.0	6.929999999999999e-08	1.16e-09	2.22e-09	1.95e-09
BRIC.9a:LP-DIR-T5	BRIC.9a:LP-DIR-T	BRIC.9a	1.3	146.8	14.6	0	0	0	0	5	673	This study	hargrave 2016-12-17 08:55:47	LT-T-Z:LP-DIR-T	g	2614	u	8	273			pmagpy-3.16.0	6.16e-08	6.02e-10	1.02e-09	9.05e-10
BRIC.9a:LP-DIR-T6	BRIC.9a:LP-DIR-T	BRIC.9a	20.9	132.5	17.8	0	0	0	0	6	674	This study	hargrave 2016-12-21 18:47:53	LT-T-Z:LP-DIR-T	b	2615	u	8	273			pmagpy-3.16.0	5.9000000000000006e-08	1.62e-08	1.56e-08	1.0400000000000001e-09
BRIC.9a:LP-DIR-T7	BRIC.9a:LP-DIR-T	BRIC.9a	1.4	162.8	17.2	0	0	0	0	7	674	This study	hargrave 2016-12-21 21:02:48	LT-T-Z:LP-DIR-T	g	2616	u	8	273			pmagpy-3.16.0	6.230000000000001e-08	5.249999999999999e-10	9.86e-10	1.21e-09
BRIC.9a:LP-DIR-T8	BRIC.9a:LP-DIR-T	BRIC.9a	1.6	151.3	15.5	0	0	0	0	8	723	This study	hargrave 2016-12-22 15:32:18	LT-T-Z:LP-DIR-T	g	2617	u	8	273			pmagpy-3.16.0	5.9000000000000006e-08	8.22e-10	1.45e-09	1.11e-09
BRIC.9a:LP-DIR-T9	BRIC.9a:LP-DIR-T	BRIC.9a	1.4	148.6	16.5	0	0	0	0	9	773	This study	hargrave 2016-12-23 14:09:38	LT-T-Z:LP-DIR-T	g	2618	u	8	273			pmagpy-3.16.0	5.019999999999999e-08	1.07e-09	1.09e-09	8.55e-10
BRIC.9a:LP-DIR-T10	BRIC.9a:LP-DIR-T	BRIC.9a	62.5	205.0	16.2	0	0	0	0	10	798	This study	hargrave 2016-12-23 21:18:58	LT-T-Z:LP-DIR-T	b	2619	u	8	273			pmagpy-3.16.0	2.2999999999999998e-08	1.57e-08	4.15e-08	7.27e-09
BRIC.9a:LP-DIR-T11	BRIC.9a:LP-DIR-T	BRIC.9a	2.3	147.4	16.2	0	0	0	0	11	798	This study	hargrave 2016-12-24 11:53:26	LT-T-Z:LP-DIR-T	g	2620	u	8	273			pmagpy-3.16.0	4.71e-08	8.569999999999999e-10	1.84e-09	8.210000000000001e-10
BRIC.9a:LP-DIR-T12	BRIC.9a:LP-DIR-T	BRIC.9a	7.2	147.5	15.2	0	0	0	0	12	823	This study	hargrave 2016-12-24 16:34:32	LT-T-Z:LP-DIR-T	g	2621	u	8	273			pmagpy-3.16.0	4.32e-08	2.1100000000000004e-09	5.1e-09	9.21e-10
BRIC.9a:LP-DIR-T13	BRIC.9a:LP-DIR-T	BRIC.9a	1.3	149.0	14.6	0	0	0	0	13	833	This study	hargrave 2017-01-05 15:25:32	LT-T-Z:LP-DIR-T	g	2622	u	8	273			pmagpy-3.16.0	4.0899999999999996e-08	6.769999999999999e-10	6.58e-10	5.68e-10
BRIC.9a:LP-DIR-T14	BRIC.9a:LP-DIR-T	BRIC.9a	7.9	140.9	15	0	0	0	0	14	843	This study	hargrave 2017-01-09 11:53:11	LT-T-Z:LP-DIR-T	g	2623	u	8	273			pmagpy-3.16.0	3.95e-08	3.3100000000000004e-09	4.1999999999999996e-09	1.2800000000000001e-09
BRIC.9a:LP-DIR-T15	BRIC.9a:LP-DIR-T	BRIC.9a	2.6	151.4	15.3	0	0	0	0	15	853	This study	hargrave 2017-01-10 11:06:42	LT-T-Z:LP-DIR-T	g	2624	u	8	273			pmagpy-3.16.0	3.84e-08	6.89e-10	1.29e-09	1.1699999999999999e-09
BRIC.9a:LP-DIR-T16	BRIC.9a:LP-DIR-T	BRIC.9a	4.3	152.1	14.8	0	0	0	0	16	873	This study	hargrave 2017-01-11 12:51:44	LT-T-Z:LP-DIR-T	g	2625	u	8	273			pmagpy-3.16.0	3.68e-08	1.58e-09	1.8e-09	1.46e-09
BRIC.9a:LP-DIR-T17	BRIC.9a:LP-DIR-T	BRIC.9a	4.1	149.6	16.3	0	0	0	0	17	893	This study	hargrave 2017-01-15 11:54:10	LT-T-Z:LP-DIR-T	g	2626	u	8	273			pmagpy-3.16.0	3.47e-08	1.31e-09	1.8299999999999999e-09	1.1699999999999999e-09
BRIC.9a:LP-DIR-T18	BRIC.9a:LP-DIR-T	BRIC.9a	3.5	152.0	14.8	0	0	0	0	18	903	This study	hargrave 2017-01-18 09:56:39	LT-T-Z:LP-DIR-T	g	2627	u	8	273			pmagpy-3.16.0	3.35e-08	9.4e-10	1.06e-09	1.56e-09
BRIC.9a:LP-DIR-T19	BRIC.9a:LP-DIR-T	BRIC.9a	3.2	151.6	16.2	0	0	0	0	19	913	This study	hargrave 2017-01-18 17:28:52	LT-T-Z:LP-DIR-T	g	2628	u	8	273			pmagpy-3.16.0	3.19e-08	8.51e-10	1.4300000000000002e-09	7.37e-10
BRIC.9a:LP-DIR-T20	BRIC.9a:LP-DIR-T	BRIC.9a	2.5	150.4	17.4	0	0	0	0	20	918	This study	hargrave 2017-01-19 10:53:04	LT-T-Z:LP-DIR-T	g	2629	u	8	273			pmagpy-3.16.0	3.08e-08	7.729999999999999e-10	1.07e-09	6.67e-10
BRIC.9a:LP-DIR-T21	BRIC.9a:LP-DIR-T	BRIC.9a	1.9	151.6	16.9	0	0	0	0	21	923	This study	hargrave 2017-01-19 18:35:56	LT-T-Z:LP-DIR-T	g	2630	u	8	273			pmagpy-3.16.0	2.92e-08	5.41e-10	3.95e-10	8.68e-10
BRIC.9a:LP-DIR-T22	BRIC.9a:LP-DIR-T	BRIC.9a	4.1	152.7	17.6	0	0	0	0	22	928	This study	hargrave 2017-01-20 16:51:15	LT-T-Z:LP-DIR-T	g	2631	u	8	273			pmagpy-3.16.0	2.81e-08	8.649999999999999e-10	1.7399999999999998e-09	4.8e-10
BRIC.9a:LP-DIR-T23	BRIC.9a:LP-DIR-T	BRIC.9a	3.1	151.4	19.3	0	0	0	0	23	933	This study	hargrave 2017-01-21 16:50:33	LT-T-Z:LP-DIR-T	g	2632	u	8	273			pmagpy-3.16.0	2.57e-08	8.28e-10	1.11e-09	4.8e-10
BRIC.9a:LP-DIR-T24	BRIC.9a:LP-DIR-T	BRIC.9a	1.8	157.4	20.3	0	0	0	0	24	938	This study	hargrave 2017-01-23 13:41:17	LT-T-Z:LP-DIR-T	g	2633	u	8	273			pmagpy-3.16.0	2.32e-08	6.58e-10	4.84e-10	4.3900000000000003e-10
BRIC.9a:LP-DIR-T25	BRIC.9a:LP-DIR-T	BRIC.9a	3	154.9	19.7	0	0	0	0	25	943	This study	hargrave 2017-01-30 12:58:02	LT-T-Z:LP-DIR-T	g	2634	u	8	273			pmagpy-3.16.0	1.95e-08	5e-10	9.189999999999999e-10	3.6200000000000004e-10
BRIC.9a:LP-DIR-T26	BRIC.9a:LP-DIR-T	BRIC.9a	3	156.4	18.2	0	0	0	0	26	945	This study	hargrave 2017-01-31 09:26:03	LT-T-Z:LP-DIR-T	g	2635	u	8	273			pmagpy-3.16.0	1.79e-08	4.61e-10	8.47e-10	3.61e-10
BRIC.9a:LP-DIR-T27	BRIC.9a:LP-DIR-T	BRIC.9a	2.5	152.3	18.2	0	0	0	0	27	947	This study	hargrave 2017-01-31 15:46:52	LT-T-Z:LP-DIR-T	g	2636	u	8	273			pmagpy-3.16.0	1.57e-08	3.48e-10	5.899999999999999e-10	3.04e-10
BRIC.9a:LP-DIR-T28	BRIC.9a:LP-DIR-T	BRIC.9a	1.5	150.7	20.1	0	0	0	0	28	949	This study	hargrave 2017-03-21 10:17:25	LT-T-Z:LP-DIR-T	g	2637	u	8	273			pmagpy-3.16.0	1.28e-08	2.07e-10	2.59e-10	2.1499999999999998e-10
BRIC.9a:LP-DIR-T29	BRIC.9a:LP-DIR-T	BRIC.9a	2.3	157.6	18.5	0	0	0	0	29	951	This study	hargrave 2017-03-21 16:58:32	LT-T-Z:LP-DIR-T	g	2638	u	8	273			pmagpy-3.16.0	9.179999999999998e-09	1.7e-10	3.61e-10	1.8100000000000002e-10
BRIC.9a:LP-DIR-T30	BRIC.9a:LP-DIR-T	BRIC.9a	2.6	160.6	23.6	0	0	0	0	30	953	This study	hargrave 2017-03-24 10:52:40	LT-T-Z:LP-DIR-T	g	2639	u	8	273			pmagpy-3.16.0	5.989999999999999e-09	1.5699999999999997e-10	2.22e-10	1.93e-10
BRIC.9a:LP-DIR-T31	BRIC.9a:LP-DIR-T	BRIC.9a	2.2	158.0	36	0	0	0	0	31	955	This study	hargrave 2017-03-27 17:07:53	LT-T-Z:LP-DIR-T	g	2640	u	8	273			pmagpy-3.16.0	4.8100000000000006e-09	1.13e-10	1.19e-10	2.0400000000000002e-10
BRIC.9a:LP-DIR-T32	BRIC.9a:LP-DIR-T	BRIC.9a	5.5	167.7	39.4	0	0	0	0	32	957	This study	hargrave 2017-03-29 18:29:01	LT-T-Z:LP-DIR-T	g	2641	u	8	273			pmagpy-3.16.0	3.5700000000000003e-09	1.7500000000000002e-10	3.1e-10	1.23e-10
BRIC.9a:LP-DIR-T33	BRIC.9a:LP-DIR-T	BRIC.9a	2.2	196.6	35	0	0	0	0	33	959	This study	hargrave 2017-10-12 15:55:00	LT-T-Z:LP-DIR-T	g	2642	u	8	273			pmagpy-3.16.0	8.54e-10	3.7799999999999995e-11	2.27e-11	3.85e-11
BRIC.9a:LP-DIR-T34	BRIC.9a:LP-DIR-T	BRIC.9a	8.2	272.5	-24.4	0	0	0	0	34	960	This study	hargrave 2018-01-25 12:26:24	LT-T-Z:LP-DIR-T	b	2643	u	8	273			pmagpy-3.16.0	3.61e-10	3.39e-11	1.8e-11	4.47e-11
BRIC.9a:LP-DIR-T35	BRIC.9a:LP-DIR-T	BRIC.9a	5.2	272.5	-25	0	0	0	0	35	960	This study	hargrave 2018-01-25 14:00:05	LT-T-Z:LP-DIR-T	g	2644	u	8	273			pmagpy-3.16.0	3.6400000000000004e-10	1.2999999999999999e-11	1.6899999999999998e-11	3.88e-11
>>>>>>>>>>
tab	samples
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	result_type
BRa.1	BRa	1.2					333.9	0.0	73.1	301.2	-18	This study	SO-CMD-NORTH	g	i
BRa.2	BRa	1.4					346.9	0.0	73.1	301.2	-53	This study	SO-CMD-NORTH	g	i
BRa.3	BRa	1.7					41.9	0.0	73.1	301.2	-40	This study	SO-CMD-NORTH	g	i
BRa.4	BRa	1.9					23.9	0.0	73.1	301.2	-17	This study	SO-CMD-NORTH	g	i
BRa.5	BRa	2.1					316.9	0.0	73.1	301.2	-36	This study	SO-CMD-NORTH	g	i
BRa.6	BRa	2.7					270.9	0.0	73.1	301.2	-33	This study	SO-CMD-NORTH	g	i
BRa.7	BRa	3.8					116.9	0.0	73.1	301.2	-72	This study	SO-CMD-NORTH	g	i
BRa.8	BRa	4.2					46.9	0.0	73.1	301.2	-20	This study	SO-CMD-NORTH	g	i
BRa.9	BRa	4.7					28.9	0.0	73.1	301.2	-44	This study	SO-CMD-NORTH	g	i
BRa.10	BRa	4.9					349.9	0.0	73.1	301.2	-22	This study	SO-CMD-NORTH	g	i
BRa.11	BRa	4.6					8.9	0.0	73.1	301.2	-25	This study	SO-CMD-NORTH	g	i
BRa.12	BRa	4.85					10.9	0.0	73.1	301.2	-28	This study	SO-CMD-NORTH	g	i
BRa.13	BRa	5.2					293.9	0.0	73.1	301.2	-24	This study	SO-CMD-NORTH	g	i
BRa.14	BRa	5.8					96.9	0.0	73.1	301.2	-55	This study	SO-CMD-NORTH	g	i
BRa.15	BRa	7.1					76.7	0.0	73.1	301.2	-7	This study	SO-CMD-NORTH	g	i
BRa.16	BRa	7.7					115.9	0.0	73.1	301.2	-65	This study	SO-CMD-NORTH	g	i
BRa.17	BRa	9.3					229.0	0.0	73.1	301.2	-11	This study	SO-CMD-NORTH	g	i
BRa.18	BRa	10.4					349.9	0.0	73.1	301.2	-29	This study	SO-CMD-NORTH	g	i
BRa.19	BRa	12.7					319.9	0.0	73.1	301.2	-15	This study	SO-CMD-NORTH	g	i
BRa.20	BRa	12.9					126.9	0.0	73.1	301.2	-46	This study	SO-CMD-NORTH	g	i
BRa.21	BRa	13.2					31.7	0.0	73.1	301.2	-57	This study	SO-CMD-NORTH	g	i
BRa.22	BRa	14.2					114.1	0.0	73.1	301.2	-62	This study	SO-CMD-NORTH	g	i
BRa.23	BRa	18.9					222.9	0.0	73.1	301.2	-3	This study	SO-CMD-NORTH	g	i
BRa.24	BRa	14.7					115.8	0.0	73.1	301.2	-26	This study	SO-CMD-NORTH	g	i
BRa.25	BRa	14.9					125.9	0.0	73.1	301.2	-40	This study	SO-CMD-NORTH	g	i
BRa.26	BRa	15.9					134.9	0.0	73.1	301.2	-30	This study	SO-CMD-NORTH	g	i
BRa.27	BRa	16.2					188.9	0.0	73.1	301.2	-18	This study	SO-CMD-NORTH	g	i
BRa.28	BRa	16.7					253.9	0.0	73.1	301.2	-38	This study	SO-CMD-NORTH	g	i
BRa.29	BRa	17.1					273.9	0.0	73.1	301.2	-20	This study	SO-CMD-NORTH	g	i
BRa.31	BRa	17.9					255.9	0.0	73.1	301.2	-19	This study	SO-CMD-NORTH	g	i
BRa.32	BRa	18.2					226.4	0.0	73.1	301.2	-13	This study	SO-CMD-NORTH	g	i
BRa.33	BRa	18.5					227.9	0.0	73.1	301.2	-33	This study	SO-CMD-NORTH	g	i
BRa.34	BRa	19.3					328.9	0.0	73.1	301.2	-19	This study	SO-CMD-NORTH	g	i
BRa.35	BRa	19.8					115.9	0.0	73.1	301.2	-25	This study	SO-CMD-NORTH	g	i
BRa.36	BRa	20.3					226.9	0.0	73.1	301.2	-29	This study	SO-CMD-NORTH	g	i
BRIC.1	BRIC	16.6					251.9	0.0	73.1	301.2	-23	This study	SO-CMD-NORTH	g	i
BRIC.2	BRIC	16.6					271.9	0.0	73.1	301.2	-20	This study	SO-CMD-NORTH	g	i
BRIC.3	BRIC	16.54					238.9	0.0	73.1	301.2	-20	This study	SO-CMD-NORTH	g	i
BRIC.4	BRIC	18.12					66.9	0.0	73.1	301.2	-12	This study	SO-CMD-NORTH	g	i
BRIC.5	BRIC	16.34					293.9	0.0	73.1	301.2	-12	This study	SO-CMD-NORTH	g	i
BRIC.6	BRIC	15.54					350.9	0.0	73.1	301.2	-19	This study	SO-CMD-NORTH	g	i
BRIC.9	BRIC	15.53					101.6	0.0	73.1	301.2	-12	This study	SO-CMD-NORTH	g	i
BRIC.10	BRIC	15.58					39.9	0.0	73.1	301.2	-19	This study	SO-CMD-NORTH	g	i
BRIC.11	BRIC	15.58					348.9	0.0	73.1	301.2	-22	This study	SO-CMD-NORTH	g	i
BRIC.12	BRIC	13.63					285.9	0.0	73.1	301.2	-29	This study	SO-CMD-NORTH	g	i
BRIC.13	BRIC	13.63					272.9	0.0	73.1	301.2	-37	This study	SO-CMD-NORTH	g	i
BRIC.14	BRIC	13.85					287.9	0.0	73.1	301.2	-29	This study	SO-CMD-NORTH	g	i
BRIC.15	BRIC	13.68					294.9	0.0	73.1	301.2	-34	This study	SO-CMD-NORTH	g	i
BRIC.16	BRIC	13.63					134.9	0.0	73.1	301.2	-17	This study	SO-CMD-NORTH	g	i
BRIC.17	BRIC	10.12					129.9	0.0	73.1	301.2	-21	This study	SO-CMD-NORTH	g	i
BRIC.18	BRIC	10.12					141.9	0.0	73.1	301.2	-21	This study	SO-CMD-NORTH	g	i
BRIC.19	BRIC	10.12					95.9	0.0	73.1	301.2	-26	This study	SO-CMD-NORTH	g	i
BRIC.20	BRIC	0.6					338.9	0.0	73.1	301.2	-49	This study	SO-CMD-NORTH	g	i
BRIC.21	BRIC	4.26					288.9	0.0	73.1	301.2	-22	This study	SO-CMD-NORTH	g	i
BRIC.22	BRIC	4.26					310.9	0.0	73.1	301.2	-35	This study	SO-CMD-NORTH	g	i
BRIC.23	BRIC	4.26					299.9	0.0	73.1	301.2	-37	This study	SO-CMD-NORTH	g	i
BRIC.24	BRIC	5.26					319.9	0.0	73.1	301.2	-24	This study	SO-CMD-NORTH	g	i
BRIC.25	BRIC	4.26					302.9	0.0	73.1	301.2	-11	This study	SO-CMD-NORTH	g	i
BRIC.26	BRIC	0.6					309.9	0.0	73.1	301.2	-47	This study	SO-CMD-NORTH	g	i
BRIC.27	BRIC	0.4					300.9	0.0	73.1	301.2	-25	This study	SO-CMD-NORTH	g	i
BRIC.28	BRIC	0.6					312.9	0.0	73.1	301.2	-40	This study	SO-CMD-NORTH	g	i
BRIC.29	BRIC	0.6					311.9	0.0	73.1	301.2	-30	This study	SO-CMD-NORTH	g	i
BRIC.30	BRIC	0.6					308.9	0.0	73.1	301.2	-36	This study	SO-CMD-NORTH	g	i
BRIC.31	BRIC	1.96					343.9	0.0	73.1	301.2	-25	This study	SO-CMD-NORTH	g	i
BRIC.32	BRIC	1.6					222.9	0.0	73.1	301.2	-37	This study	SO-CMD-NORTH	g	i
BRIC.33	BRIC	1.6					289.9	0.0	73.1	301.2	-34	This study	SO-CMD-NORTH	g	i
BRIC.34	BRIC	1.6					221.9	0.0	73.1	301.2	-14	This study	SO-CMD-NORTH	g	i
BRIC.35	BRIC	1.6					118.9	0.0	73.1	301.2	-13	This study	SO-CMD-NORTH	g	i
BRIC.36	BRIC	0					290.9	0.0	73.1	301.2	-22	This study	SO-CMD-NORTH	g	i
BRIC.37	BRIC	0					300.9	0.0	73.1	301.2	-31	This study	SO-CMD-NORTH	g	i
BRIC.38	BRIC	0					295.9	0.0	73.1	301.2	-21	This study	SO-CMD-NORTH	g	i
BRIC.39	BRIC	0					298.9	0.0	73.1	301.2	-22	This study	SO-CMD-NORTH	g	i
BRIC.40	BRIC	0					215.9	0.0	73.1	301.2	-37	This study	SO-CMD-NORTH	g	i
BRIC.41	BRIC	0					253.9	0.0	73.1	301.2	-12	This study	SO-CMD-NORTH	g	i
>>>>>>>>>>
tab	sites
site	location	samples	specimens	age	age_high	age_low	age_unit	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_polarity	dir_r	dir_tilt_correction	lat	lon	geologic_classes	geologic_types	lithologies	analysts	software_packages	citations	method_codes	result_quality	result_type
BRa	Bad River, Wisconsin	BRa.10:BRa.11:BRa.12:BRa.13:BRa.14:BRa.15:BRa.16:BRa.17:BRa.18:BRa.19:BRa.1:BRa.20:BRa.21:BRa.22:BRa.23:BRa.24:BRa.25:BRa.26:BRa.27:BRa.28:BRa.29:BRa.2:BRa.31:BRa.32:BRa.33:BRa.34:BRa.35:BRa.36:BRa.3:BRa.4:BRa.5:BRa.7:BRa.8:BRa.9	BRa.10a:BRa.11a:BRa.12a:BRa.13a:BRa.14a:BRa.15a:BRa.16a:BRa.17a:BRa.18a:BRa.19a:BRa.1a:BRa.20a:BRa.21a:BRa.22a:BRa.23a:BRa.24a:BRa.25a:BRa.26a:BRa.27a:BRa.28a:BRa.29a:BRa.2a:BRa.31a:BRa.32a:BRa.33a:BRa.34a:BRa.35a:BRa.36a:BRa.3a:BRa.4a:BRa.5a:BRa.7a:BRa.8a:BRa.9a	1075	1080	1040	Ma	5.4	HT	219.8	35.5	22	34	34	34	0		32.4685	0	46.3852	269.3663	Sedimentary	Sediment Layer	Siltstone		pmagpy-4.2.17: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:DE-FM	g	i
BRa	Bad River, Wisconsin	BRa.10:BRa.11:BRa.12:BRa.13:BRa.14:BRa.15:BRa.16:BRa.17:BRa.18:BRa.19:BRa.1:BRa.20:BRa.21:BRa.22:BRa.23:BRa.25:BRa.26:BRa.27:BRa.28:BRa.29:BRa.2:BRa.31:BRa.32:BRa.33:BRa.34:BRa.35:BRa.36:BRa.3:BRa.4:BRa.5:BRa.7:BRa.8:BRa.9	BRa.10a:BRa.11a:BRa.12a:BRa.13a:BRa.14a:BRa.15a:BRa.16a:BRa.17a:BRa.18a:BRa.19a:BRa.1a:BRa.20a:BRa.21a:BRa.22a:BRa.23a:BRa.25a:BRa.26a:BRa.27a:BRa.28a:BRa.29a:BRa.2a:BRa.31a:BRa.32a:BRa.33a:BRa.34a:BRa.35a:BRa.36a:BRa.3a:BRa.4a:BRa.5a:BRa.7a:BRa.8a:BRa.9a	1075	1080	1040	Ma	3.6	MT	241.8	36.7	49	33	33	33	0		32.3509	0	46.3852	269.3663	Sedimentary	Sediment Layer	Siltstone		pmagpy-4.2.17: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i
BRa	Bad River, Wisconsin	BRa.10:BRa.11:BRa.12:BRa.13:BRa.14:BRa.15:BRa.16:BRa.17:BRa.18:BRa.19:BRa.1:BRa.20:BRa.21:BRa.22:BRa.23:BRa.24:BRa.25:BRa.26:BRa.27:BRa.28:BRa.29:BRa.2:BRa.31:BRa.32:BRa.33:BRa.34:BRa.35:BRa.36:BRa.3:BRa.4:BRa.5:BRa.7:BRa.8:BRa.9	BRa.10a:BRa.11a:BRa.12a:BRa.13a:BRa.14a:BRa.15a:BRa.16a:BRa.17a:BRa.18a:BRa.19a:BRa.1a:BRa.20a:BRa.21a:BRa.22a:BRa.23a:BRa.24a:BRa.25a:BRa.26a:BRa.27a:BRa.28a:BRa.29a:BRa.2a:BRa.31a:BRa.32a:BRa.33a:BRa.34a:BRa.35a:BRa.36a:BRa.3a:BRa.4a:BRa.5a:BRa.7a:BRa.8a:BRa.9a	1075	1080	1040	Ma	5.4	HT	247.5	3	22	34	34	34	0		32.4679	100	46.3852	269.3663	Sedimentary	Sediment Layer	Siltstone		pmagpy-4.2.17: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i
BRa	Bad River, Wisconsin	BRa.10:BRa.11:BRa.12:BRa.13:BRa.14:BRa.15:BRa.16:BRa.17:BRa.18:BRa.19:BRa.1:BRa.20:BRa.21:BRa.22:BRa.23:BRa.25:BRa.26:BRa.27:BRa.28:BRa.29:BRa.2:BRa.31:BRa.32:BRa.33:BRa.34:BRa.35:BRa.36:BRa.3:BRa.4:BRa.5:BRa.7:BRa.8:BRa.9	BRa.10a:BRa.11a:BRa.12a:BRa.13a:BRa.14a:BRa.15a:BRa.16a:BRa.17a:BRa.18a:BRa.19a:BRa.1a:BRa.20a:BRa.21a:BRa.22a:BRa.23a:BRa.25a:BRa.26a:BRa.27a:BRa.28a:BRa.29a:BRa.2a:BRa.31a:BRa.32a:BRa.33a:BRa.34a:BRa.35a:BRa.36a:BRa.3a:BRa.4a:BRa.5a:BRa.7a:BRa.8a:BRa.9a	1075	1080	1040	Ma	3.6	MT	256.2	-12.5	49	33	33	33	0		32.3522	100	46.3852	269.3663	Sedimentary	Sediment Layer	Siltstone		pmagpy-4.2.17: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i
BRIC	Bad River, Wisconsin	BRIC.10:BRIC.12:BRIC.13:BRIC.14:BRIC.17:BRIC.18:BRIC.19:BRIC.1:BRIC.20:BRIC.24:BRIC.25:BRIC.26:BRIC.27:BRIC.28:BRIC.29:BRIC.2:BRIC.30:BRIC.31:BRIC.32:BRIC.33:BRIC.34:BRIC.37:BRIC.38:BRIC.39:BRIC.40:BRIC.41:BRIC.5:BRIC.6:BRIC.9	BRIC.10a:BRIC.12a:BRIC.13a:BRIC.14a:BRIC.17a:BRIC.18a:BRIC.19a:BRIC.1a:BRIC.20a:BRIC.24a:BRIC.25a:BRIC.26a:BRIC.27a:BRIC.28a:BRIC.29a:BRIC.2a:BRIC.30a:BRIC.31a:BRIC.32a:BRIC.33a:BRIC.34a:BRIC.37a:BRIC.38a:BRIC.39a:BRIC.40a:BRIC.41a:BRIC.5a:BRIC.6a:BRIC.9a	1075	1080	1040	Ma	30.8	HT	237.4	16.3	2	29	29	29	0		12.8807	0	46.3866	269.3627	Sedimentary	Sediment Layer	Siltstone		pmagpy-4.2.17: demag_gui.v.3.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO:DE-BFL-A:LP-DC4:DE-FM	g	i
